authorID,new_country_code,new_afftype,Coder,firstName,genderize,doi,gender_prediction,race_prediction,race
10.1111/j.1460-2466.2004.tb02636.x+1.0,US,Education,Jaemin,Mike,male,10.1111/j.1460-2466.2004.tb02636.x,M,0,White
10.1111/j.1460-2466.2004.tb02610.x+2.0,CN,Education,Jaemin,Peiqin,female,10.1111/j.1460-2466.2004.tb02610.x,F,2,Asian
10.1111/j.1083-6101.2004.tb00230.x+1.0,UK,Education,Jaemin,Thomas,male,10.1111/j.1083-6101.2004.tb00230.x,M,0,White
10.1111/j.1083-6101.2004.tb00292.x+1.0,US,Education,Jaemin,Miriam,female,10.1111/j.1083-6101.2004.tb00292.x,F,0,White
10.1111/j.1468-2958.2004.tb00731.x+2.0,US,Education,Jaemin,Juliann,male,10.1111/j.1468-2958.2004.tb00731.x,F,2,Asian
10.1111/j.1460-2466.2004.tb02612.x+1.0,US,Education,Jaemin,Stacey,female,10.1111/j.1460-2466.2004.tb02612.x,F,0,White
10.1111/j.1460-2466.2004.tb02630.x+3.0,US,Education,Matthew,Andrew,male,10.1111/j.1460-2466.2004.tb02630.x,M,0,White
10.1111/j.1460-2466.2004.tb02636.x+2.0,US,Education,Matthew,Edward,male,10.1111/j.1460-2466.2004.tb02636.x,M,0,White
10.1111/j.1083-6101.2004.tb00290.x+2.0,SG,Non Education,Matthew,Sim,male,10.1111/j.1083-6101.2004.tb00290.x,M,2,Asian
10.1111/j.1468-2958.2004.tb00731.x+4.0,US,Education,Matthew,Sharon,female,10.1111/j.1468-2958.2004.tb00731.x,F,0,White
10.1111/j.1083-6101.2004.tb00282.x+1.0,US,Education,Matthew,Byung-Kwan,male,10.1111/j.1083-6101.2004.tb00282.x,M,2,Asian
10.1111/j.1460-2466.2004.tb02620.x+1.0,US,Education,Matthew,Michele,male,10.1111/j.1460-2466.2004.tb02620.x,F,0,White
10.1111/j.1468-2958.2004.tb00743.x+2.0,US,Education,Matthew,Jody,male,10.1111/j.1468-2958.2004.tb00743.x,F,0,White
10.1111/j.1468-2958.2004.tb00724.x+1.0,US,Education,Matthew,Erina,female,10.1111/j.1468-2958.2004.tb00724.x,F,0,White
10.1111/j.1460-2466.2004.tb02613.x+1.0,US,Education,Matthew,Albert,male,10.1111/j.1460-2466.2004.tb02613.x,M,0,White
10.1111/j.1460-2466.2004.tb02647.x+2.0,US,Education,Matthew,Geoffrey,male,10.1111/j.1460-2466.2004.tb02647.x,M,0,White
10.1111/j.1460-2466.2004.tb02632.x+1.0,US,Education,Matthew,Nicholas,male,10.1111/j.1460-2466.2004.tb02632.x,M,0,White
10.1111/j.1083-6101.2003.tb00220.x+5.0,US,Non Education,Jongmin,Elena,female,10.1111/j.1083-6101.2003.tb00220.x,F,0,White
10.1111/j.1468-2958.2003.tb00849.x+1.0,US,Education,Jongmin,Daniel,male,10.1111/j.1468-2958.2003.tb00849.x,M,0,White
10.1111/j.1083-6101.2003.tb00360.x+6.0,ES,Education,Jongmin,Mariona,female,10.1111/j.1083-6101.2003.tb00360.x,F,3,Hispanic
10.1111/j.1083-6101.2003.tb00215.x+1.0,US,Education,Jongmin,Jennifer,female,10.1111/j.1083-6101.2003.tb00215.x,F,0,White
10.1111/j.1460-2466.2003.tb03004.x+3.0,US,Education,Jongmin,Nojin,female,10.1111/j.1460-2466.2003.tb03004.x,M,2,Asian
10.1111/j.1460-2466.2003.tb03009.x+1.0,US,Education,Jongmin,Mira,female,10.1111/j.1460-2466.2003.tb03009.x,F,0,White
10.1111/j.1460-2466.2003.tb02598.x+1.0,US,Education,Jongmin,William,male,10.1111/j.1460-2466.2003.tb02598.x,M,0,White
10.1111/j.1460-2466.2003.tb02588.x+1.0,US,Education,Jongmin,Silvia,female,10.1111/j.1460-2466.2003.tb02588.x,F,0,White
10.1111/j.1460-2466.2003.tb02915.x+1.0,US,Education,Jongmin,Sorin,male,10.1111/j.1460-2466.2003.tb02915.x,M,0,White
10.1111/j.1460-2466.2003.tb02587.x+1.0,US,Education,Jongmin,Kristen,female,10.1111/j.1460-2466.2003.tb02587.x,F,0,White
10.1111/j.1468-2885.2003.tb00292.x+1.0,US,Education,Jongmin,Daniel,male,10.1111/j.1468-2885.2003.tb00292.x,M,0,White
10.1111/j.1468-2958.2003.tb00845.x+3.0,US,Education,Jongmin,Stephanie,female,10.1111/j.1468-2958.2003.tb00845.x,F,0,White
10.1111/j.1083-6101.2003.tb00360.x+3.0,ES,Non Education,Jongmin,Antoni,male,10.1111/j.1083-6101.2003.tb00360.x,M,3,Hispanic
10.1111/j.1468-2885.2003.tb00282.x+2.0,US,Education,Jongmin,Michele,male,10.1111/j.1468-2885.2003.tb00282.x,F,0,White
10.1111/j.1460-2466.2003.tb02592.x+1.0,US,Non Education,Jongmin,Kalai,male,10.1111/j.1460-2466.2003.tb02592.x,F,2,Asian
10.1111/j.1083-6101.2003.tb00213.x+1.0,UK,Education,Jaemin,Leigh,male,10.1111/j.1083-6101.2003.tb00213.x,M,0,White
10.1111/j.1468-2958.2003.tb00845.x+1.0,US,Education,Jaemin,Laurie,female,10.1111/j.1468-2958.2003.tb00845.x,F,0,White
10.1111/j.1460-2466.2003.tb02594.x+1.0,US,Education,Jaemin,Karen,female,10.1111/j.1460-2466.2003.tb02594.x,F,0,White
10.1111/j.1460-2466.2003.tb02913.x+3.0,US,Non Education,Jaemin,Andre,male,10.1111/j.1460-2466.2003.tb02913.x,M,0,White
10.1111/j.1460-2466.2003.tb03012.x+1.0,US,Education,Jaemin,John,male,10.1111/j.1460-2466.2003.tb03012.x,M,0,White
10.1111/j.1468-2958.2003.tb00859.x+1.0,US,Education,Jaemin,Andrea,male,10.1111/j.1468-2958.2003.tb00859.x,F,0,White
10.1111/j.1468-2958.2003.tb00830.x+1.0,US,Education,Jaemin,John,male,10.1111/j.1468-2958.2003.tb00830.x,M,0,White
10.1111/j.1468-2958.2003.tb00844.x+1.0,US,Education,Jaemin,Rajiv,male,10.1111/j.1468-2958.2003.tb00844.x,M,2,Asian
10.1111/j.1460-2466.2003.tb03011.x+1.0,US,Education,Jaemin,Michael,male,10.1111/j.1460-2466.2003.tb03011.x,M,0,White
10.1111/j.1468-2958.2003.tb00833.x+2.0,US,Education,Jaemin,Mong-Shan,,10.1111/j.1468-2958.2003.tb00833.x,F,2,Asian
10.1111/j.1083-6101.2003.tb00360.x+5.0,ES,Education,Matthew,Imma,female,10.1111/j.1083-6101.2003.tb00360.x,F,3,Hispanic
10.1111/j.1468-2958.2003.tb00854.x+2.0,US,Education,Matthew,Paul,male,10.1111/j.1468-2958.2003.tb00854.x,M,0,White
10.1111/j.1468-2958.2003.tb00856.x+2.0,US,Education,Matthew,Marshall,male,10.1111/j.1468-2958.2003.tb00856.x,M,0,White
10.1111/j.1468-2885.2003.tb00298.x+1.0,US,Education,Matthew,Josh,male,10.1111/j.1468-2885.2003.tb00298.x,M,0,White
10.1111/j.1460-2466.2003.tb02913.x+4.0,US,Non Education,Matthew,John,male,10.1111/j.1460-2466.2003.tb02913.x,M,0,White
10.1111/j.1468-2885.2003.tb00289.x+2.0,US,Education,Matthew,Itzhak,male,10.1111/j.1468-2885.2003.tb00289.x,M,0,White
10.1111/j.1468-2958.2003.tb00837.x+8.0,US,Education,Matthew,Donghun,male,10.1111/j.1468-2958.2003.tb00837.x,M,2,Asian
10.1111/j.1468-2885.2003.tb00288.x+1.0,US,Education,Matthew,Rajiv,male,10.1111/j.1468-2885.2003.tb00288.x,M,2,Asian
10.1111/j.1460-2466.2003.tb02605.x+1.0,US,Education,Matthew,Susan,female,10.1111/j.1460-2466.2003.tb02605.x,F,0,White
10.1111/j.1083-6101.2003.tb00221.x+1.0,NL,Non Education,Matthew,Paul,male,10.1111/j.1083-6101.2003.tb00221.x,M,0,White
10.1111/j.1460-2466.2003.tb02918.x+1.0,US,Education,Matthew,David,male,10.1111/j.1460-2466.2003.tb02918.x,M,0,White
10.1111/j.1468-2958.2003.tb00833.x+1.0,US,Education,Matthew,Amy,female,10.1111/j.1468-2958.2003.tb00833.x,F,0,White
10.1111/j.1460-2466.2003.tb02590.x+1.0,US,Non Education,Matthew,Kelly,female,10.1111/j.1460-2466.2003.tb02590.x,F,0,White
10.1111/j.1460-2466.2003.tb03004.x+2.0,US,Education,Matthew,Dhavan,male,10.1111/j.1460-2466.2003.tb03004.x,M,2,Asian
10.1111/j.1460-2466.2003.tb02587.x+2.0,US,Education,Matthew,Barbara,female,10.1111/j.1460-2466.2003.tb02587.x,F,0,White
10.1111/j.1468-2958.2002.tb00810.x+1.0,US,Education,Jongmin,Hartmut,male,10.1111/j.1468-2958.2002.tb00810.x,M,0,White
10.1111/j.1460-2466.2002.tb02583.x+3.0,NL,Education,Jongmin,Hubert,male,10.1111/j.1460-2466.2002.tb02583.x,M,0,White
10.1111/j.1083-6101.2002.tb00151.x+4.0,US,Education,Jongmin,Eric,male,10.1111/j.1083-6101.2002.tb00151.x,M,0,White
10.1111/j.1468-2958.2002.tb00807.x+1.0,US,Education,Jongmin,Dale,male,10.1111/j.1468-2958.2002.tb00807.x,M,0,White
10.1111/j.1468-2958.2002.tb00809.x+1.0,US,Education,Jongmin,Charles,male,10.1111/j.1468-2958.2002.tb00809.x,M,0,White
10.1111/j.1468-2958.2002.tb00824.x+2.0,US,Education,Jongmin,René,male,10.1111/j.1468-2958.2002.tb00824.x,F,0,White
10.1111/j.1460-2466.2002.tb02544.x+1.0,US,Education,Jongmin,Alisha,female,10.1111/j.1460-2466.2002.tb02544.x,F,0,White
10.1111/j.1460-2466.2002.tb02551.x+1.0,US,Education,Jongmin,Matthew,male,10.1111/j.1460-2466.2002.tb02551.x,M,0,White
10.1111/j.1468-2885.2002.tb00266.x+2.0,US,Non Education,Jongmin,Michelle,female,10.1111/j.1468-2885.2002.tb00266.x,F,1,Black
10.1111/j.1460-2466.2002.tb02569.x+1.0,US,Education,Jongmin,Christopher,male,10.1111/j.1460-2466.2002.tb02569.x,M,0,White
10.1111/j.1460-2466.2002.tb02535.x+1.0,US,Education,Jongmin,Dale,male,10.1111/j.1460-2466.2002.tb02535.x,M,0,White
10.1111/j.1460-2466.2002.tb02531.x+5.0,US,Education,Jongmin,Daniel,male,10.1111/j.1460-2466.2002.tb02531.x,M,0,White
10.1111/j.1083-6101.2002.tb00157.x+2.0,UK,Education,Jongmin,Ghada,female,10.1111/j.1083-6101.2002.tb00157.x,F,4,Middle Eastern
10.1111/j.1460-2466.2002.tb02531.x+6.0,US,Education,Jongmin,Carolyn,female,10.1111/j.1460-2466.2002.tb02531.x,F,1,Black
10.1111/j.1083-6101.2002.tb00142.x+1.0,AU,Education,Jongmin,David,male,10.1111/j.1083-6101.2002.tb00142.x,M,0,White
10.1111/j.1468-2885.2002.tb00266.x+4.0,PE,Non Education,Jaemin,Eliana,female,10.1111/j.1468-2885.2002.tb00266.x,F,3,Hispanic
10.1111/j.1460-2466.2002.tb02575.x+5.0,US,Education,Jaemin,Jerold,male,10.1111/j.1460-2466.2002.tb02575.x,M,0,White
10.1111/j.1460-2466.2002.tb02575.x+1.0,US,Education,Jaemin,Kathryn,female,10.1111/j.1460-2466.2002.tb02575.x,F,0,White
10.1111/j.1460-2466.2002.tb02532.x+1.0,US,Education,Jaemin,Barbara,female,10.1111/j.1460-2466.2002.tb02532.x,F,0,White
10.1111/j.1468-2958.2002.tb00826.x+2.0,US,Education,Jaemin,Jennifer,female,10.1111/j.1468-2958.2002.tb00826.x,F,0,White
10.1111/j.1468-2885.2002.tb00278.x+1.0,US,Education,Jaemin,Catherine,female,10.1111/j.1468-2885.2002.tb00278.x,F,1,Black
10.1111/j.1460-2466.2002.tb02581.x+2.0,US,Education,Jaemin,Barbara,female,10.1111/j.1460-2466.2002.tb02581.x,F,0,White
10.1111/j.1468-2958.2002.tb00828.x+2.0,US,Education,Jaemin,Craig,male,10.1111/j.1468-2958.2002.tb00828.x,M,0,White
10.1111/j.1460-2466.2002.tb02546.x+4.0,US,Non Education,Jaemin,Kelly,female,10.1111/j.1460-2466.2002.tb02546.x,F,0,White
10.1111/j.1468-2958.2002.tb00806.x+1.0,US,Education,Jaemin,Leanne,female,10.1111/j.1468-2958.2002.tb00806.x,F,0,White
10.1111/j.1468-2958.2002.tb00811.x+1.0,US,Non Education,Jaemin,Lisa,female,10.1111/j.1468-2958.2002.tb00811.x,F,0,White
10.1111/j.1460-2466.2002.tb02544.x+2.0,US,Education,Jaemin,Daniel,male,10.1111/j.1460-2466.2002.tb02544.x,M,0,White
10.1111/j.1460-2466.2002.tb02583.x+2.0,NL,Education,Jaemin,Jan,male,10.1111/j.1460-2466.2002.tb02583.x,M,0,White
10.1111/j.1460-2466.2002.tb02581.x+1.0,US,Education,Jaemin,Amy,female,10.1111/j.1460-2466.2002.tb02581.x,F,0,White
10.1111/j.1460-2466.2002.tb02540.x+2.0,US,Non Education,Jaemin,Colleen,female,10.1111/j.1460-2466.2002.tb02540.x,F,0,White
10.1111/j.1460-2466.2002.tb02571.x+1.0,IL,Education,Jaemin,Eytan,male,10.1111/j.1460-2466.2002.tb02571.x,M,0,White
10.1111/j.1083-6101.2002.tb00151.x+1.0,US,Education,Jaemin,Tracy,female,10.1111/j.1083-6101.2002.tb00151.x,F,0,White
10.1111/j.1460-2466.2002.tb02535.x+6.0,US,Education,Jaemin,Lara,female,10.1111/j.1460-2466.2002.tb02535.x,F,0,White
10.1111/j.1460-2466.2002.tb02572.x+1.0,US,Education,Matthew,Steven,male,10.1111/j.1460-2466.2002.tb02572.x,M,0,White
10.1111/j.1460-2466.2002.tb02543.x+2.0,US,Education,Matthew,Robin,male,10.1111/j.1460-2466.2002.tb02543.x,F,4,Middle Eastern
10.1111/j.1083-6101.2002.tb00151.x+8.0,US,Education,Matthew,David,male,10.1111/j.1083-6101.2002.tb00151.x,M,0,White
10.1111/j.1083-6101.2002.tb00160.x+1.0,UK,Education,Matthew,Hong-Youl,male,10.1111/j.1083-6101.2002.tb00160.x,M,2,Asian
10.1111/j.1460-2466.2002.tb02562.x+3.0,US,Non Education,Matthew,Trudy,female,10.1111/j.1460-2466.2002.tb02562.x,F,0,White
10.1111/j.1460-2466.2002.tb02583.x+1.0,NL,Education,Matthew,Carine,female,10.1111/j.1460-2466.2002.tb02583.x,F,0,White
10.1111/j.1460-2466.2002.tb02544.x+3.0,US,Education,Matthew,Angela,female,10.1111/j.1460-2466.2002.tb02544.x,F,3,Hispanic
10.1111/j.1460-2466.2002.tb02544.x+6.0,US,Education,Matthew,Marie,female,10.1111/j.1460-2466.2002.tb02544.x,F,0,White
10.1111/j.1468-2958.2002.tb00806.x+2.0,US,Education,Matthew,Denise,female,10.1111/j.1468-2958.2002.tb00806.x,F,0,White
10.1111/j.1460-2466.2002.tb02544.x+4.0,US,Education,Matthew,Alice,female,10.1111/j.1460-2466.2002.tb02544.x,F,0,White
10.1111/j.1460-2466.2002.tb02569.x+2.0,US,Education,Matthew,Howard,male,10.1111/j.1460-2466.2002.tb02569.x,M,0,White
10.1111/j.1083-6101.2002.tb00151.x+2.0,US,Education,Matthew,Martha,female,10.1111/j.1083-6101.2002.tb00151.x,F,0,White
10.1111/j.1460-2466.2002.tb02531.x+1.0,US,Education,Matthew,Barbara,female,10.1111/j.1460-2466.2002.tb02531.x,F,0,White
10.1111/j.1083-6101.2002.tb00161.x+1.0,US,Education,Matthew,Jennifer,female,10.1111/j.1083-6101.2002.tb00161.x,F,0,White
10.1111/j.1468-2958.2002.tb00811.x+2.0,US,Education,Matthew,Joseph,male,10.1111/j.1468-2958.2002.tb00811.x,M,0,White
10.1111/j.1460-2466.2001.tb02905.x+1.0,US,Education,Jongmin,Mira,female,10.1111/j.1460-2466.2001.tb02905.x,F,0,White
10.1111/j.1083-6101.2001.tb00124.x+2.0,US,Education,Jongmin,Tracy,female,10.1111/j.1083-6101.2001.tb00124.x,F,0,White
10.1111/j.1460-2466.2001.tb02874.x+1.0,DE,Education,Jongmin,Bernd,male,10.1111/j.1460-2466.2001.tb02874.x,M,0,White
10.1111/j.1468-2958.2001.tb00785.x+1.0,US,Non Education,Jongmin,Blake,male,10.1111/j.1468-2958.2001.tb00785.x,M,0,White
10.1111/j.1468-2885.2001.tb00252.x+1.0,US,Education,Jongmin,Thomas,male,10.1111/j.1468-2885.2001.tb00252.x,M,0,White
10.1111/j.1468-2958.2001.tb00779.x+2.0,US,Education,Jongmin,Miriam,female,10.1111/j.1468-2958.2001.tb00779.x,F,0,White
10.1111/j.1083-6101.2001.tb00116.x+3.0,DE,Education,Jongmin,Bernd,male,10.1111/j.1083-6101.2001.tb00116.x,M,0,White
10.1111/j.1468-2958.2001.tb00781.x+2.0,US,Education,Jongmin,Erin,female,10.1111/j.1468-2958.2001.tb00781.x,F,0,White
10.1111/j.1468-2958.2001.tb00793.x+1.0,US,Education,Jaemin,Susanne,female,10.1111/j.1468-2958.2001.tb00793.x,F,0,White
10.1111/j.1468-2885.2001.tb00243.x+1.0,US,Education,Jaemin,Robert,male,10.1111/j.1468-2885.2001.tb00243.x,M,0,White
10.1111/j.1468-2958.2001.tb00777.x+1.0,US,Education,Jaemin,L.,,10.1111/j.1468-2958.2001.tb00777.x,M,0,White
10.1111/j.1468-2958.2001.tb00775.x+1.0,US,Education,Jaemin,James,male,10.1111/j.1468-2958.2001.tb00775.x,M,0,White
10.1111/j.1460-2466.2001.tb02870.x+1.0,US,Education,Jaemin,Valerie,female,10.1111/j.1460-2466.2001.tb02870.x,F,0,White
10.1111/j.1460-2466.2001.tb02881.x+2.0,US,Non Education,Jaemin,Richard,male,10.1111/j.1460-2466.2001.tb02881.x,M,0,White
10.1111/j.1083-6101.2001.tb00122.x+1.0,US,Education,Jaemin,Ruth,female,10.1111/j.1083-6101.2001.tb00122.x,F,0,White
10.1111/j.1460-2466.2001.tb02881.x+7.0,US,Non Education,Jaemin,Laura,female,10.1111/j.1460-2466.2001.tb02881.x,F,0,White
10.1111/j.1460-2466.2001.tb02881.x+5.0,US,Non Education,Jaemin,Stacy,female,10.1111/j.1460-2466.2001.tb02881.x,F,0,White
10.1111/j.1468-2958.2001.tb00786.x+2.0,US,Education,Jaemin,Krystyna,female,10.1111/j.1468-2958.2001.tb00786.x,F,0,White
10.1111/j.1460-2466.2001.tb02892.x+1.0,US,Education,Jaemin,Dale,male,10.1111/j.1460-2466.2001.tb02892.x,M,0,White
10.1111/j.1083-6101.2001.tb00124.x+1.0,DE,Non Education,Matthew,Michael,male,10.1111/j.1083-6101.2001.tb00124.x,M,0,White
10.1111/j.1460-2466.2001.tb02885.x+2.0,US,Education,Matthew,Michael,male,10.1111/j.1460-2466.2001.tb02885.x,M,0,White
10.1111/j.1468-2958.2001.tb00786.x+1.0,US,Education,Matthew,Min-Sun,female,10.1111/j.1468-2958.2001.tb00786.x,F,2,Asian
10.1111/j.1083-6101.2001.tb00115.x+2.0,US,Education,Matthew,Larry,male,10.1111/j.1083-6101.2001.tb00115.x,M,0,White
10.1111/j.1460-2466.2001.tb02902.x+1.0,US,Education,Matthew,Douglas,male,10.1111/j.1460-2466.2001.tb02902.x,M,0,White
10.1111/j.1468-2958.2001.tb00775.x+2.0,US,Non Education,Matthew,Eugenia,female,10.1111/j.1468-2958.2001.tb00775.x,F,0,White
10.1111/j.1460-2466.2001.tb02885.x+1.0,US,Education,Matthew,Robert,male,10.1111/j.1460-2466.2001.tb02885.x,M,0,White
10.1111/j.1468-2958.2001.tb00781.x+6.0,US,Education,Matthew,Hua-Hsin,,10.1111/j.1468-2958.2001.tb00781.x,F,2,Asian
10.1111/j.1468-2885.2001.tb00235.x+2.0,US,Education,Matthew,Barnett,male,10.1111/j.1468-2885.2001.tb00235.x,M,0,White
10.1111/j.1468-2958.2000.tb00754.x+1.0,US,Education,Jongmin,Kyle,male,10.1111/j.1468-2958.2000.tb00754.x,M,0,White
10.1111/j.1468-2958.2000.tb00748.x+1.0,US,Education,Jongmin,Charles,male,10.1111/j.1468-2958.2000.tb00748.x,M,0,White
10.1111/j.1468-2958.2000.tb00771.x+1.0,US,Education,Jongmin,Andrew,male,10.1111/j.1468-2958.2000.tb00771.x,M,0,White
10.1111/j.1083-6101.2000.tb00111.x+1.0,US,Education,Jongmin,Samuel,male,10.1111/j.1083-6101.2000.tb00111.x,M,0,White
10.1111/j.1083-6101.2000.tb00113.x+2.0,TW,Education,Jongmin,Hui-Jung,male,10.1111/j.1083-6101.2000.tb00113.x,F,2,Asian
10.1111/j.1468-2885.2000.tb00176.x+1.0,US,Education,Jaemin,William,male,10.1111/j.1468-2885.2000.tb00176.x,M,0,White
10.1111/j.1460-2466.2000.tb02842.x+1.0,US,Education,Jaemin,Maxwell,male,10.1111/j.1460-2466.2000.tb02842.x,M,0,White
10.1111/j.1468-2885.2000.tb00191.x+1.0,US,Education,Jaemin,Brant,male,10.1111/j.1468-2885.2000.tb00191.x,M,0,White
10.1111/j.1083-6101.2000.tb00347.x+2.0,CH,Non Education,Jaemin,Dorian,male,10.1111/j.1083-6101.2000.tb00347.x,M,0,White
10.1111/j.1460-2466.2000.tb02866.x+2.0,US,Education,Jaemin,Mike,male,10.1111/j.1460-2466.2000.tb02866.x,M,0,White
10.1111/j.1468-2885.2000.tb00201.x+1.0,US,Education,Jaemin,Robert,male,10.1111/j.1468-2885.2000.tb00201.x,M,0,White
10.1111/j.1083-6101.2000.tb00347.x+1.0,DE,Education,Jaemin,Stefan,male,10.1111/j.1083-6101.2000.tb00347.x,M,0,White
10.1111/j.1468-2958.2000.tb00762.x+1.0,US,Education,Jaemin,Dale,male,10.1111/j.1468-2958.2000.tb00762.x,M,0,White
10.1111/j.1468-2885.2000.tb00188.x+1.0,US,Education,Jaemin,Linda,female,10.1111/j.1468-2885.2000.tb00188.x,F,0,White
10.1111/j.1083-6101.2000.tb00113.x+6.0,UK,Non Education,Jaemin,Jean,male,10.1111/j.1083-6101.2000.tb00113.x,M,0,White
10.1111/j.1468-2885.2000.tb00177.x+4.0,US,Education,Matthew,Krista,female,10.1111/j.1468-2885.2000.tb00177.x,F,0,White
10.1111/j.1468-2885.2000.tb00185.x+1.0,US,Education,Matthew,Charles,male,10.1111/j.1468-2885.2000.tb00185.x,M,0,White
10.1111/j.1460-2466.2000.tb02861.x+2.0,US,Education,Matthew,Dale,male,10.1111/j.1460-2466.2000.tb02861.x,M,0,White
10.1111/j.1468-2958.2000.tb00752.x+1.0,US,Education,Matthew,Michael,male,10.1111/j.1468-2958.2000.tb00752.x,M,3,Hispanic
10.1111/j.1468-2958.2000.tb00757.x+1.0,US,Education,Matthew,Daena,female,10.1111/j.1468-2958.2000.tb00757.x,F,0,White
10.1111/j.1083-6101.2000.tb00112.x+2.0,US,Education,Matthew,Craig,male,10.1111/j.1083-6101.2000.tb00112.x,M,0,White
10.1111/j.1083-6101.2000.tb00343.x+1.0,AT,Education,Matthew,Stefan,male,10.1111/j.1083-6101.2000.tb00343.x,M,0,White
10.1111/j.1460-2466.2000.tb02831.x+1.0,US,Education,Matthew,Cynthia,female,10.1111/j.1460-2466.2000.tb02831.x,F,0,White
10.1111/j.1468-2885.2000.tb00177.x+2.0,US,Education,Matthew,Kim,female,10.1111/j.1468-2885.2000.tb00177.x,F,0,White
10.1111/j.1083-6101.2000.tb00112.x+1.0,US,Education,Matthew,Woong,male,10.1111/j.1083-6101.2000.tb00112.x,M,2,Asian
10.1111/j.1468-2958.2000.tb00766.x+2.0,US,Education,Matthew,Jeanne,female,10.1111/j.1468-2958.2000.tb00766.x,F,0,White
10.1111/j.1468-2958.2000.tb00764.x+1.0,US,Education,Matthew,Beth,female,10.1111/j.1468-2958.2000.tb00764.x,F,0,White
10.1111/j.1083-6101.2000.tb00114.x+4.0,US,Education,Matthew,Susan,female,10.1111/j.1083-6101.2000.tb00114.x,F,0,White
10.1111/j.1468-2958.1999.tb00448.x+1.0,US,Education,Jongmin,Adrianne,female,10.1111/j.1468-2958.1999.tb00448.x,F,0,White
10.1111/j.1083-6101.1999.tb00104.x+5.0,US,Education,Jongmin,Ajaz,male,10.1111/j.1083-6101.1999.tb00104.x,M,0,White
10.1111/j.1083-6101.1999.tb00108.x+1.0,US,Non Education,Jongmin,Lia,female,10.1111/j.1083-6101.1999.tb00108.x,F,0,White
10.1111/j.1083-6101.1999.tb00337.x+2.0,IL,Education,Jaemin,Noam,male,10.1111/j.1083-6101.1999.tb00337.x,M,0,White
10.1111/j.1460-2466.1999.tb02794.x+1.0,US,Education,Jaemin,Jill,female,10.1111/j.1460-2466.1999.tb02794.x,F,0,White
10.1111/j.1083-6101.1999.tb00099.x+4.0,US,Education,Jaemin,Daniel,male,10.1111/j.1083-6101.1999.tb00099.x,M,0,White
10.1111/j.1460-2466.1999.tb02781.x+1.0,US,Education,Jaemin,Karin,female,10.1111/j.1460-2466.1999.tb02781.x,F,0,White
10.1111/j.1460-2466.1999.tb02816.x+2.0,US,Non Education,Jaemin,Mark,male,10.1111/j.1460-2466.1999.tb02816.x,M,0,White
10.1111/j.1460-2466.1999.tb02779.x+1.0,DE,Education,Jaemin,Friedrich,male,10.1111/j.1460-2466.1999.tb02779.x,M,0,White
10.1111/j.1468-2958.1999.tb00451.x+2.0,US,Education,Jaemin,John,male,10.1111/j.1468-2958.1999.tb00451.x,M,0,White
10.1111/j.1083-6101.1999.tb00337.x+1.0,US,Education,Matthew,Sirkka,female,10.1111/j.1083-6101.1999.tb00337.x,F,0,White
10.1111/j.1468-2958.1999.tb00450.x+4.0,US,Education,Matthew,Rhonda,female,10.1111/j.1468-2958.1999.tb00450.x,F,0,White
10.1111/j.1468-2958.1999.tb00456.x+1.0,US,Education,Matthew,Dale,male,10.1111/j.1468-2958.1999.tb00456.x,M,0,White
10.1111/j.1468-2958.1999.tb00459.x+1.0,US,Education,Matthew,Michelle,female,10.1111/j.1468-2958.1999.tb00459.x,F,0,White
10.1111/j.1468-2885.1998.tb00222.x+1.0,US,Education,Jongmin,Radha,female,10.1111/j.1468-2885.1998.tb00222.x,M,0,White
10.1111/j.1468-2958.1998.tb00423.x+4.0,US,Education,Jongmin,Connie,female,10.1111/j.1468-2958.1998.tb00423.x,M,0,White
10.1111/j.1460-2466.1998.tb02745.x+2.0,US,Education,Jongmin,David,male,10.1111/j.1460-2466.1998.tb02745.x,M,0,White
10.1111/j.1468-2958.1998.tb00430.x+1.0,US,Education,Jongmin,Maureen,female,10.1111/j.1468-2958.1998.tb00430.x,F,0,White
10.1111/j.1460-2466.1998.tb02757.x+2.0,AU,Education,Jongmin,John,male,10.1111/j.1460-2466.1998.tb02757.x,M,0,White
10.1111/j.1468-2958.1998.tb00437.x+3.0,US,Education,Jaemin,Geoff,male,10.1111/j.1468-2958.1998.tb00437.x,M,0,White
10.1111/j.1468-2958.1998.tb00422.x+4.0,US,Non Education,Jaemin,Carol,female,10.1111/j.1468-2958.1998.tb00422.x,F,0,White
10.1111/j.1460-2466.1998.tb02741.x+1.0,US,Education,Jaemin,Justin,male,10.1111/j.1460-2466.1998.tb02741.x,M,0,White
10.1111/j.1468-2958.1998.tb00432.x+1.0,US,Non Education,Jaemin,Audrey,female,10.1111/j.1468-2958.1998.tb00432.x,F,0,White
10.1111/j.1083-6101.1998.tb00087.x+4.0,DE,Education,Jaemin,André,male,10.1111/j.1083-6101.1998.tb00087.x,M,0,White
10.1111/j.1083-6101.1998.tb00087.x+3.0,DE,Education,Jaemin,Matthias,male,10.1111/j.1083-6101.1998.tb00087.x,F,0,White
10.1111/j.1460-2466.1998.tb02749.x+3.0,AU,Education,Jaemin,Youngju,female,10.1111/j.1460-2466.1998.tb02749.x,F,0,White
10.1111/j.1083-6101.1998.tb00082.x+2.0,US,Education,Matthew,Karlene,female,10.1111/j.1083-6101.1998.tb00082.x,F,0,White
